question,options,right_answer
"加强()综合治理,依法坚决打击各种危害国家安全和利益、危害社会稳定和经济发展的犯罪活动和犯罪分子,保持社会长期稳定.","['社会治安', '社会稳定', '国家安全', '社区管理']",['社会治安']
"流动人员可以向单位所在地党组织或单位主管部门党组织提出入党申请,也可以向()提出入党申请.","['街道党组织', '社区党组织', '居住地党组织', '流动党员党组织']",['流动党员党组织']
中国与巴西于()年建交,"['1974', '1993', '1994', '2012']",['1974']
"当今世界,和平、发展、合作、()是主旋律.","['和谐', '共赢', '友好', '团结']",['共赢']
"中国将更加积极贯彻男女平等基本国策,发挥妇女“()”作用,支持妇女建功立业、实现人生理想和梦想.","['半扇地', '半边天', '顶梁柱', '定神针']",['半边天']
"首届丝绸之路国际文化博览会在()举行,国家主席习近平致贺信,对文博会召开表示热烈祝贺.","['洛阳', '印度', '敦煌', '咸阳']",['敦煌']
"坚定不移贯彻新发展理念,坚决端正发展观念、转变发展方式,发展数量不断提升.","['正确', '错误']",['错误']
"与时俱进,自强不息,是中华民族的鲜明禀赋,也是我国文艺不断繁荣发展的强大动力.","['正确', '错误']",['正确']
"改革开放37年来,中国经济年均增速近10%,成为全球第()大经济体","['三', '一', '二', '四']",['二']
"中国共产党人的初心和使命,就是为中国人民____,为中华民族____.这个初心和使命是激励中国共产党人不断前进的根本动力.","['谋幸福,谋未来', '谋生活,谋复兴', '谋幸福,谋复兴', '谋生活,谋未来']","['谋幸福,谋复兴']"
供给侧结构性改革需要推动互联网、大数据、()和实体经济深度融合.,"['人工智能', '虚拟经济', '机械化', '全球化']",['人工智能']
"建设生态文明是中华民族永续发展的百年大计,必须树立和践行绿水青山就是金山银山的理念,坚持()的国策","['节约能源和保护环境', '节约资源和保护环境', '节约资源和保护生态', '节约能源和保护生态']",['节约资源和保护环境']
我们必须始终把解决好()问题作为全党工作重中之重.,"['社保', '就业', '创新', '“三农”']",['“三农”']
发达国家和发展中国家对造成气候变化的历史责任(),"['不同', '相同', '相似', '相反']",['不同']
".预备党员在预备期间,不履行党员义务,不具备党员条件的,应当()资格.","['开除预备党员', '保留预备党员', '取消预备党员', '解除预备党员']",['取消预备党员']
"()的重要领域和关键环节改革取得突破性进展,主要领域改革主体框架基本确立.","['对外经济', '廉洁建设', '文化建设', '改革开放']",['改革开放']
"我们要建设的现代化是人与自然和谐共生的现代化,既要创造更多物质财富和精神财富以满足人民日益增长的美好生活需要,也要提供更多优质生态产品以满足人民日益增长的优美生态环境需要.","['正确', '错误']",['正确']
"2017年7月1日,习近平总书记在香港回归()周年上发表重要讲话","['19', '20', '21', '22']",['20']
"习近平总书记在中国科学院第17次院士大会上提出,要加快把党的哪届会议确定的科技体制改革各项任务落到实处","['十七届三中全会', '十八届三中全会', '十七届四中全会', '十八届四中全会']",['十八届三中全会']
"习近平总书记在代表党中央向全国教师和教育工作者致以节日祝贺中提及,要坚持把立德树人作为根本任务","['正确', '错误']",['正确']
"经过20多年的实践,我国社会主义市场经济体制已建立完善.","['正确', '错误']",['错误']
习近平提出“一带一路”发展是在五年前,"['正确', '错误']",['错误']
"只有社会主义才能救中国,只有坚持和发展中国特色社会主义才能实现中华民族伟大复兴","['正确', '错误']",['正确']
"让科技造福人类,创造未来,要实现以要素驱动,投资规模驱动发展为主转向以创新驱动发展为主","['正确', '错误']",['正确']
"青年一代的理想信念、精神状态、综合素质,是一个国家发展活力的重要体现,也是一个国家核心竞争力的重要因素.","['正确', '错误']",['正确']
习近平总书记访问过伦敦、牛津、格拉斯哥、爱丁堡等地属于()国,"['美', '英', '日', '法']",['英']
"()作为当代乃至我们长期追求的目标,受到全世界不同制度国家的普遍关注,成为时代潮流.","['生态文明', '生态文化', '生态和谐', '生态精神']",['生态文明']
着力建设()社会.,"['资源节约型、环境友好型', '能源节约型、环境友好型', '资源节约型、生态友好型', '能源节约型、环境友好型']",['资源节约型、环境友好型']
"以下哪位同志在党的八届一中全会当选中共中央政治局常委,中共中央总书记","['周恩来', '毛泽东', '邓小平', '江泽民']",['邓小平']
"深化民族团结进步(),铸牢中华民族共同体()","['教育；观念', '理念；意识', '教育；意识', '理念；观念']",['教育；意识']
"“＋三五”时期我国发展的指导思想的中心是提高发展质量和效益,第要务是","['坚持发展', '推动“四个全面”建设', '推进“五位一体”建设']",['坚持发展']
"供给侧结构性改革深入推进,()不断优化,数字经济等新兴产业蓬勃发展.","['就业结构', '产业结构', '经济结构', '文化结构']",['经济结构']
"党的十九大报告指出,过去五年的历史性改革是深层次、开创性的","['正确', '错误']",['错误']
"金砖国家合作是不断前进的历史进程.我们要在总结经验的基础上,规划新的合作蓝图.","['正确', '错误']",['正确']
"习近平总书记表示,希望各国青年用()、()、()的观点看待世界,推动不同文明交流互鉴、和谐共生,积极为构建人类命运共同体添砖献瓦.","['欣赏；积极；互鉴', '客观；欣赏；辩证', '欣赏；互鉴；共享', '辩证；共享；积极']",['欣赏；互鉴；共享']
"某市市委副书记任某,因违反财经纪律受到党内严重警告处分,则其年内不得在党内提升职务和向党外组织推荐担任高于其原任职务的党外职务.","['一年', '二年', '三年', '半年']",['一年']
"当今世界,人类生活在不同文化、种族、肤色、宗教和不同社会制度所组成的世界里,各国人民形成了你中有我、我中有你的命运共同体.","['正确', '错误']",['正确']
"习近平总书记期待着同德方一道努力,推进中德全方位战略伙伴关系,推动()峰会取得圆满成功.","['汉宫', '汉堡', '白宫', '白堡']",['汉堡']
国家繁荣的必由之路是(),"['共享', '和平', '开放', '经济发展']",['开放']
我们必须始终把解决好就业问题作为全党工作重中之重.,"['正确', '错误']",['错误']
《中国共产党纪律处分条例》是根据()制定的.,"['中国共产党章程', '宪法', '廉政行为准则', '八项规定']",['中国共产党章程']
"我国正在加强国家创新体系建设,强化战略()力量.","['创新', '科技', '劳动', '制造']",['科技']
"改革开放压茬拓展改革广度和深度,推出()项改革举措.","['五百多', '一千', '一千五百多', '两千']",['一千五百多']
"报告提出,“我们要建设的现代化是人与自然和谐共生的现代化,既要创造更多物质财富和精神财富以满足人民日益增长的美好生活需要,也要提供更多()以满足人民日益增长的优美生态环境需要”.","['环保生态产品', '优质生态产品', '绿色生态产品', '健康生态产品']",['优质生态产品']
"每一种文明都延续着一个国家和民族的精神血脉,既需要薪火相传、代代守护,更需要与时俱进、勇于创新.","['正确', '错误']",['正确']
"党的十九大报告指出,()是党的基础性建设.","['社会建设', '文化建设', '思想建设', '政治建设']",['思想建设']
"当前,经济发展进入新常态,对于马鞍山来说,我们正处在期,面临经济总体下行和资源型城市转型双重叠加的压力,推进转型升级、加快发展的任务繁重而艰巨.","['艰难转型', '转型升级', '攻坚克难', '调整巩固']",['艰难转型']
"习近平在哲学社会科学工作座谈会上的讲话中说道：要实施以育人育才为中心的哲学社会科学整体发展战略,构筑学生、学术、学科一体的综合发展体系.","['正确', '错误']",['正确']
"社会主义公有制是我国经济制度的基础,我国社会主义公有制的两种基本形式是().①全民所有制②混合所有制③劳动群众集体所有制④股份所有制","['①③', '①②', '②③', '①④']",['①③']
"(),建立健全民主选举、民主决策、民主管理、民主监督的制度和程序.","['广开言路', '走群众路线', '走群众路线', '坚持中国共产党的领导']",['广开言路']
