question,options,right_answer
法律权威意味着().,"['法律在众多社会规范中居于主导地位,不得以政策、道德和习俗等社会规范代替法律', '必要的外在强制力不是树立法律权威的条件', '国家对违法行为的制裁是法律的内在强制力', '社会的一切行为都要以法律为最高权威']","['法律在众多社会规范中居于主导地位,不得以政策、道德和习俗等社会规范代替法律', '社会的一切行为都要以法律为最高权威']"
"在道德体系中居于主导和核心地位,对道德品质的形成具有定向和调节作用的是()","['道德行为', '道德境界', '道德理想', '道德原则规范']",['道德理想']
"1933年5月成立的察哈尔民众抗日同盟军,其主要领导人是()","['赵博生、董振堂', '冯玉祥、董振堂', '冯玉祥、吉鸿昌', '蔡廷锴、蒋光鼐']",['冯玉祥、吉鸿昌']
下列规范性法律文件中不属于我国知识产权法法律部门的是(),"['《中华人民共和国著作权法》', '《中华人民共和国专利权法》', '《中华人民共和国商标权法》', '《中华人民共和国高等教育法》']",['《中华人民共和国高等教育法》']
"遵义会议后,中共中央政治局成立了新的三人团负责红军的军事行动,其成员是()","['毛泽东、朱德、周恩来', '毛泽东、朱德、王稼祥', '毛泽东、周恩来、王稼祥', '毛泽东、张闻天、周恩来']",['毛泽东、周恩来、王稼祥']
"大学生应当全面了解公共生活领域中的各项法律法规,牢固树立法治观念,自觉遵纪守法.()","['正确', '错误']",正确
"道德反映社会现实,特别是反映社会经济关系的功效与能力是道德的调节功能.()","['正确', '错误']",['错误']
以下哪一项没有体现出法治思维方式(),"['道德规范不得与法律规范相抵触', '诉讼期限可根据法官需要适当延长', '法无禁止即可为,法无授权不可为', '权力要关进制度的笼子']",['诉讼期限可根据法官需要适当延长']
"甲夜入乙家,盗走现金2000元,正欲离去,被乙发现.甲为逃走而将乙打成重伤.甲的行为构成()","['盗窃罪', '抢劫罪', '非法侵入住宅罪', '故意伤害罪']",['抢劫罪']
"十八大对于“社会主义核心价值观”进行了凝练,它的内容不包括().","['富强、民主、文明、和谐', '创新、独立、诚实、忠诚', '自由、平等、公正、法治', '爱国、敬业、诚信、友善']",['创新、独立、诚实、忠诚']
社会主义核心价值体系的精髓是().,"['个人主义', '民族精神', '时代精神', '集体主义']","['民族精神', '时代精神']"
公共生活是最普遍、最基本的社会生活.,"['对', '错']",对
.个人品德是经济社会发展进程中重要的经济技术推动力量.(),"['正确', '错误']",['错误']
大陆法系习惯于用法典的形式对某一法律部门所包含的规范作统一的系统规定.(),"['对', '错']",对
"马克思指出,在人的社会生活中,“每个人是手段同时又是目的,而且只有成为他人的手段才能达到自己的目的,并且只有达到自己的目的才能成为他人的手段,这种相互关联是一个必然的事实”.这段话说明().","['人生价值是自我价值与社会价值的统一', '个人价值的实现是社会价值实现的归宿', '没有社会价值,人生的自我价值就无法存在', '人生自我价值的实现构成了个体为社会创造更大价值的前提']","['人生价值是自我价值与社会价值的统一', '没有社会价值,人生的自我价值就无法存在', '人生自我价值的实现构成了个体为社会创造更大价值的前提']"
下列不属于法律至上的具体表现是(),"['法律的普遍适用性', '法律的客观中立性', '法律的优先适用性', '法律的不可违抗性']",['法律的客观中立性']
毛泽东在1927年中共八七会议上提出的著名论断是(),"['没有调查,没有发言权', '须知政权是由枪杆子中取得的', '兵民是胜利之本', '一切反动派都是纸老虎']",['须知政权是由枪杆子中取得的']
马克思主义是牢固树立中国特色社会主义的理论前提.(,"['正确', '错误']",['正确']
"()是人权保障的最后防线,它为解决私人之间的人权纠纷提供了有效渠道,是纠正和扼制行政机关侵犯人权的有力机制,也是排除反人权的立法的重要手段.","['法律诉讼', '司法救济', '正当程序', '权力制约']",['司法救济']
"我国从制度上、法律上、物质上保障宪法法律规定的公民权利与义务的实现,说明我国宪法法律规定的公民权利与义务具有真实性.()","['正确', '错误']",正确
爱国主义的必然政治要求是(),"['热爱自己的国家', '热爱自己的骨肉同胞', '热爱祖国的锦绣河山', '热爱祖国的灿烂文化']",热爱自己的国家
"下列选项中,不属于我国专利权客体的是()","['发现', '发明', '实用新型', '外观设计']",发现
"1930年6月,中共中央政治局通过的一次决议中说：“中国政治经济的根本危机,在全国任何一处是同样继续尖锐化,没有丝毫根本的区别,因此在中心城市爆发了伟大的工人斗争,必然形成全国革命高潮……争取一省和几省首先胜利……没有工人阶级的罢工高潮,没有中心城市的武装暴力,绝不能有一省与几省的胜利.”上述材料()提供","['正确分析了中国革命高潮即将到来的必然趋势', '正确分析了中国社会矛盾激化的状况', '反映了中国共产党领导脱离中国革命实际的思想方法', '制定了中国无产阶级斗争的正确策略方针']",['反映了中国共产党领导脱离中国革命实际的思想方法']
区别高尚充实的人生与庸俗空虚的人生的是(),"['有无崇高的道德修养', '有无丰富的科学文化知识', '有无科学而崇高的理想信念', '有无积极向上的精神追求']",['有无科学而崇高的理想信念']
属于实体性权利的有().,"['物权', '债权', '起诉权', '生命权']","['物权', '债权', '生命权']"
实现人生价值的根本途径是().,"['培养正确的人生态度', '自觉提高自我的主体素质和能力', '进行有意识、有目的的创造性实践活动', '选择与社会主导价值观相一致的人生价值目标']",['进行有意识、有目的的创造性实践活动']
人际关系是家庭关系的核心.(),"['正确', '错误']",['错误']
"从中华传统美德的角度看,“道虽迩,不行不至；事虽小,不为不成”,强调的是要加强道德修养,塑造理想人格.与此含义一致的有().","['“见贤思齐焉,见不贤而内自省也”', '“明于庶物,察于人伦”', '“察色修身”,“以身戴行”', '“吾日三省吾身”']","['“见贤思齐焉,见不贤而内自省也”', '“察色修身”,“以身戴行”', '“吾日三省吾身”']"
".司法过程中,只有做到程序正义,才能实现实体正义.()","['正确', '错误']",['正确']
"大小贪官之所以走上贪腐之路,犯罪之路,主要是平时不学法不知法的缘故.()","['正确', '错误']",['错误']
"弘扬以改革创新为核心的时代精神,其中必须大力推进制度创新,制度建设具有根本性、全局性、长期性和稳定性,是其他一切创新的()","['基础', '保障', '前提', '根本条件']",['保障']
"党的十八大提出了“科学立法、严格执法、()、全民守法”的十六字方针,党的十八届四中全会将其作为全面依法治国的基本格局,并作出了更加明确具体的部署.","['有法可依', '廉政守法', '公正司法', '违法必究']",['公正司法']
"“立志做大事”就是要做大的、不平凡的事,因此从事平凡的工作是胸无大志的表现.()","['正确', '错误']",['错误']
以下属于行政处罚法基本原则的是().,"['处罚法定', '公正公开', '过罚相当', '处罚与教育相结合']","['处罚法定', '公正公开', '过罚相当', '处罚与教育相结合']"
"以()为起点,国共两党掀起了全国范围的大革命高潮.","['国民党一大', '成立黄埔军校', '五卅运动', '广州国民政府成立']",国民党一大
"关于公平正义,下列哪一说法是正确的()？","['人类一切法律都维护公平正义', '不同的时代秉持相同的正义观', '公平正义是一个特定的历史范畴', '严格执法等于实现了公平正义']",['公平正义是一个特定的历史范畴']
"宗教信仰也是信仰,只不过是一种对虚幻世界、不切实际的观念.()","['正确', '错误']",正确
"从规模和次数上看,第二次国内革命战争时期的工人运动不如第一次国内革命战争时期,其主要原因是()","['中共斗争策略的改变', '城市里的反动势力过于强大', '王明“左”倾错误的影响', '产业工人的队伍没有壮大']",['中共斗争策略的改变']
"辛亥革命前后,帝国主义加紧对中国边疆地区的侵略,主要是利用了()","['边疆地区民族分裂势力猖獗', '袁世凯为复辟帝制进行卖国', '资产阶级革命派的软弱性', '中国政局动荡,中央集权削弱']","['中国政局动荡,中央集权削弱']"
